	_id	challenge_id	community_id	participant_id	type	metrics.stderr	metrics.value	metric	window_size	site_set
2525	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Spearman_r:intersection:25nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.28381130160453816	Spearman_r	25	intersection
2526	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Sum_FP_TPM:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	2833303.76	Sum_FP_TPM	10	
2527	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Percent_FP_TPM:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	90.04385813034862	Percent_FP_TPM	10	
2528	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Sensitivity:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.07920699925539836	Sensitivity	10	
2529	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Precision:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.06267337670308089	Precision	10	
2530	APAeval:Mayr_NB_R1.all.hg38:APAtrap:F1_score:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.06997683884495731	F1_score	10	
2531	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Jaccard_index:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.03625699434771494	Jaccard_index	10	
2532	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Pearson_r:all_GT:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.104343763325234	Pearson_r	10	all_GT
2533	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Spearman_r:all_GT:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.24112549406903624	Spearman_r	10	all_GT
2534	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Pearson_r:union:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.020418400498230314	Pearson_r	10	union
2535	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Spearman_r:union:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	-0.7310184365446502	Spearman_r	10	union
2536	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Pearson_r:intersection:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.20693417859877827	Pearson_r	10	intersection
2537	APAeval:Mayr_NB_R1.all.hg38:APAtrap:Spearman_r:intersection:10nt	Mayr_NB_R1.all.hg38	APAeval	APAtrap	assessment	0	0.30120912762153085	Spearman_r	10	intersection
2538	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sum_FP_TPM:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	2262941.67	Sum_FP_TPM	100	
2539	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Percent_FP_TPM:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	77.59510338946605	Percent_FP_TPM	100	
2540	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sensitivity:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.26689969784939865	Sensitivity	100	
2541	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Precision:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.1262930671974433	Precision	100	
2542	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:F1_score:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.17145575642245478	F1_score	100	
2543	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Jaccard_index:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.09376626079716932	Jaccard_index	100	
2544	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:all_GT:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.1447232928401167	Pearson_r	100	all_GT
2545	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:all_GT:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.2777839315308487	Spearman_r	100	all_GT
2546	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r_relative:all_GT:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.2235815055848027	Pearson_r_relative	100	all_GT
2547	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r_relative:all_GT:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.13564546879000125	Spearman_r_relative	100	all_GT
2548	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:union:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.0379445966878636	Pearson_r	100	union
2549	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:union:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.48079844682945816	Spearman_r	100	union
2550	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r_relative:union:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.07320250884694192	Pearson_r_relative	100	union
2551	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r_relative:union:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.48146717911668935	Spearman_r_relative	100	union
2552	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:intersection:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.2053134035363475	Pearson_r	100	intersection
2553	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:intersection:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.2506025850846906	Spearman_r	100	intersection
2554	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r_relative:intersection:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.7629833334275528	Pearson_r_relative	100	intersection
2555	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r_relative:intersection:100nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.9343349894300697	Spearman_r_relative	100	intersection
2556	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sum_FP_TPM:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	2514816.6	Sum_FP_TPM	50	
2557	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Percent_FP_TPM:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	82.890454001801	Percent_FP_TPM	50	
2558	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sensitivity:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.2256220772472721	Sensitivity	50	
2559	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Precision:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.10315155994298686	Precision	50	
2560	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:F1_score:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.14157624938866448	F1_score	50	
2561	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Jaccard_index:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.07618082223825026	Jaccard_index	50	
2562	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:all_GT:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.11944170406521959	Pearson_r	50	all_GT
2563	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:all_GT:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.28043023440476406	Spearman_r	50	all_GT
2564	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:union:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.02719404228215134	Pearson_r	50	union
2565	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:union:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.5324080916627041	Spearman_r	50	union
2566	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:intersection:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.16834676197915777	Pearson_r	50	intersection
2567	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:intersection:50nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.27866492830722267	Spearman_r	50	intersection
2568	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sum_FP_TPM:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	2672795.9	Sum_FP_TPM	25	
2569	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Percent_FP_TPM:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	86.15993784272425	Percent_FP_TPM	25	
2570	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sensitivity:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.1829920364050057	Sensitivity	25	
2571	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Precision:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.08175764968994612	Precision	25	
2572	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:F1_score:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.11301995503091623	F1_score	25	
2573	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Jaccard_index:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.05989462121353168	Jaccard_index	25	
2574	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:all_GT:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.13477520806079082	Pearson_r	25	all_GT
2575	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:all_GT:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.26503047167371785	Spearman_r	25	all_GT
2576	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:union:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.029880627939685735	Pearson_r	25	union
2577	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:union:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.5828471560479377	Spearman_r	25	union
2578	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:intersection:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.1959902329965884	Pearson_r	25	intersection
2579	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:intersection:25nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.29343748100630823	Spearman_r	25	intersection
2580	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sum_FP_TPM:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	2836794.39	Sum_FP_TPM	10	
2581	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Percent_FP_TPM:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	90.11773673049916	Percent_FP_TPM	10	
2582	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Sensitivity:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.1403469249831043	Sensitivity	10	
2583	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Precision:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.06115187357365463	Precision	10	
2584	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:F1_score:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.0851863879535782	F1_score	10	
2585	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Jaccard_index:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.04448808354904936	Jaccard_index	10	
2586	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:all_GT:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.11093498049274764	Pearson_r	10	all_GT
2587	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:all_GT:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.23236139058854596	Spearman_r	10	all_GT
2588	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:union:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.021982250581738264	Pearson_r	10	union
2589	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:union:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	-0.6352907491135458	Spearman_r	10	union
2590	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Pearson_r:intersection:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.20707264975338635	Pearson_r	10	intersection
2591	APAeval:Mayr_NB_R1.TE.hg38:APAtrap:Spearman_r:intersection:10nt	Mayr_NB_R1.TE.hg38	APAeval	APAtrap	assessment	0	0.301507069876859	Spearman_r	10	intersection
2592	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sum_FP_TPM:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	2198875.6	Sum_FP_TPM	100	
2593	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Percent_FP_TPM:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	76.21281216025822	Percent_FP_TPM	100	
2594	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sensitivity:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.14950105282431567	Sensitivity	100	
2595	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Precision:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.13860125615345442	Precision	100	
2596	APAeval:Mayr_NB_R2.all.hg38:APAtrap:F1_score:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.1438449680687073	F1_score	100	
2597	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Jaccard_index:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.07749620349278663	Jaccard_index	100	
2598	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:all_GT:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.14444621456193923	Pearson_r	100	all_GT
2599	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:all_GT:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.3052227288559156	Spearman_r	100	all_GT
2600	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r_relative:all_GT:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2460384507652301	Pearson_r_relative	100	all_GT
2601	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r_relative:all_GT:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.18611763303292758	Spearman_r_relative	100	all_GT
2602	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:union:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.03786423904354508	Pearson_r	100	union
2603	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:union:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.5999961577660252	Spearman_r	100	union
2604	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r_relative:union:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.0791993927735612	Pearson_r_relative	100	union
2605	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r_relative:union:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.5850358595217583	Spearman_r_relative	100	union
2606	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:intersection:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2532792518556513	Pearson_r	100	intersection
2607	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:intersection:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2514865397076362	Spearman_r	100	intersection
2608	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r_relative:intersection:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.7711830489561673	Pearson_r_relative	100	intersection
2609	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r_relative:intersection:100nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.9340998649443979	Spearman_r_relative	100	intersection
2610	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sum_FP_TPM:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	2470059.2600000002	Sum_FP_TPM	50	
2611	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Percent_FP_TPM:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	82.05629996617671	Percent_FP_TPM	50	
2612	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sensitivity:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.12582821346825684	Sensitivity	50	
2613	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Precision:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.11100778489252597	Precision	50	
2614	APAeval:Mayr_NB_R2.all.hg38:APAtrap:F1_score:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.11795429200604171	F1_score	50	
2615	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Jaccard_index:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.06267344703958717	Jaccard_index	50	
2616	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:all_GT:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.10171473221545661	Pearson_r	50	all_GT
2617	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:all_GT:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2948130946383348	Spearman_r	50	all_GT
2618	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:union:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.022940697482383372	Pearson_r	50	union
2619	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:union:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.6466953810828916	Spearman_r	50	union
2620	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:intersection:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.1842598460245471	Pearson_r	50	intersection
2621	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:intersection:50nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2810970417131806	Spearman_r	50	intersection
2622	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sum_FP_TPM:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	2635966.19	Sum_FP_TPM	25	
2623	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Percent_FP_TPM:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	85.59794693888065	Percent_FP_TPM	25	
2624	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sensitivity:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.10164941688788141	Sensitivity	25	
2625	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Precision:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.08691216974395594	Precision	25	
2626	APAeval:Mayr_NB_R2.all.hg38:APAtrap:F1_score:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.09370489008647356	F1_score	25	
2627	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Jaccard_index:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.04915550042549509	Jaccard_index	25	
2628	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:all_GT:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.10447811375338731	Pearson_r	25	all_GT
2629	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:all_GT:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.2739272425971654	Spearman_r	25	all_GT
2630	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:union:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.022806417783822728	Pearson_r	25	union
2631	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:union:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.6882662122954794	Spearman_r	25	union
2632	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:intersection:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.19232635122081293	Pearson_r	25	intersection
2633	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:intersection:25nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.28642637767769796	Spearman_r	25	intersection
2634	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sum_FP_TPM:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	2813095.9499999997	Sum_FP_TPM	10	
2635	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Percent_FP_TPM:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	89.89882633271726	Percent_FP_TPM	10	
2636	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Sensitivity:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.07544931490598493	Sensitivity	10	
2637	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Precision:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.06247083957468752	Precision	10	
2638	APAeval:Mayr_NB_R2.all.hg38:APAtrap:F1_score:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.06834943109308042	F1_score	10	
2639	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Jaccard_index:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.03538395204250525	Jaccard_index	10	
2640	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:all_GT:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.0870998795763343	Pearson_r	10	all_GT
2641	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:all_GT:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.23707545368657748	Spearman_r	10	all_GT
2642	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:union:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.01709742851374976	Pearson_r	10	union
2643	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:union:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	-0.7352929607775591	Spearman_r	10	union
2644	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Pearson_r:intersection:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.18855276903186907	Pearson_r	10	intersection
2645	APAeval:Mayr_NB_R2.all.hg38:APAtrap:Spearman_r:intersection:10nt	Mayr_NB_R2.all.hg38	APAeval	APAtrap	assessment	0	0.29671241086069655	Spearman_r	10	intersection
2646	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Sum_FP_TPM:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	2233899.96	Sum_FP_TPM	100	
2647	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Percent_FP_TPM:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	77.32592763786003	Percent_FP_TPM	100	
2648	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Sensitivity:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.26651840580558317	Sensitivity	100	
2649	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Precision:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.127817227539364	Precision	100	
2650	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:F1_score:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.17277486910994766	F1_score	100	
2651	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Jaccard_index:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.09455587392550144	Jaccard_index	100	
2652	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r:all_GT:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.1423658404406456	Pearson_r	100	all_GT
2653	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Spearman_r:all_GT:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.27382388760502013	Spearman_r	100	all_GT
2654	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r_relative:all_GT:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.2174809299052844	Pearson_r_relative	100	all_GT
2655	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Spearman_r_relative:all_GT:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.12905995148117436	Spearman_r_relative	100	all_GT
2656	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r:union:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.037500518754722684	Pearson_r	100	union
2657	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Spearman_r:union:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	-0.48161548711707947	Spearman_r	100	union
2658	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r_relative:union:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	-0.07326766163366902	Pearson_r_relative	100	union
2659	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Spearman_r_relative:union:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	-0.4842387901119657	Spearman_r_relative	100	union
2660	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r:intersection:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.25244937442337667	Pearson_r	100	intersection
2661	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Spearman_r:intersection:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.25721560015325867	Spearman_r	100	intersection
2662	APAeval:Mayr_NB_R2.TE.hg38:APAtrap:Pearson_r_relative:intersection:100nt	Mayr_NB_R2.TE.hg38	APAeval	APAtrap	assessment	0	0.7693321904017052	Pearson_r_relative	100	intersection
