	_id	challenge_id	community_id	participant_id	type	metrics.stderr	metrics.value	metric	window_size	site_set
3539	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:intersection:50nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3409958156585277	Spearman_r	50	intersection
3540	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Sum_FP_TPM:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	8390056.61	Sum_FP_TPM	25	
3541	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Percent_FP_TPM:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	81.28469635743274	Percent_FP_TPM	25	
3542	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Sensitivity:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.13082863082863083	Sensitivity	25	
3543	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Precision:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.2386240520043337	Precision	25	
3544	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:F1_score:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.169000575484366	F1_score	25	
3545	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Jaccard_index:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.09229963331587218	Jaccard_index	25	
3546	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:all_GT:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.27123147205853665	Pearson_r	25	all_GT
3547	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:all_GT:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3619497954833927	Spearman_r	25	all_GT
3548	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:union:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.015896147763830592	Pearson_r	25	union
3549	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:union:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.48146072208650204	Spearman_r	25	union
3550	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:intersection:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3382246604666002	Pearson_r	25	intersection
3551	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:intersection:25nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.34989794472738245	Spearman_r	25	intersection
3552	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Sum_FP_TPM:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	9286008.34	Sum_FP_TPM	10	
3553	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Percent_FP_TPM:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	87.41967723689082	Percent_FP_TPM	10	
3554	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Sensitivity:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.0849627668632824	Sensitivity	10	
3555	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Precision:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.14841658328149931	Precision	10	
3556	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:F1_score:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.10806340454858718	F1_score	10	
3557	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Jaccard_index:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.05711787847879936	Jaccard_index	10	
3558	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:all_GT:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.18109127159535743	Pearson_r	10	all_GT
3559	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:all_GT:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.24265999326226537	Spearman_r	10	all_GT
3560	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:union:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.005981680289834802	Pearson_r	10	union
3561	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:union:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.6241929526311834	Spearman_r	10	union
3562	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Pearson_r:intersection:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.33036888532862974	Pearson_r	10	intersection
3563	APAeval:GTEXsim_cerebellum_R9.TE.hg38_v26:APAtrap:Spearman_r:intersection:10nt	GTEXsim_cerebellum_R9.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.34633281859312226	Spearman_r	10	intersection
3564	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sum_FP_TPM:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	8447748.790000001	Sum_FP_TPM	100	
3565	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Percent_FP_TPM:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	54.425170026421036	Percent_FP_TPM	100	
3566	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sensitivity:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.16637886927602968	Sensitivity	100	
3567	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Precision:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.40244421239896355	Precision	100	
3568	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:F1_score:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.23542720104976186	F1_score	100	
3569	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Jaccard_index:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.13341880889800628	Jaccard_index	100	
3570	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:all_GT:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.29983973425740884	Pearson_r	100	all_GT
3571	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:all_GT:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.37172575912361905	Spearman_r	100	all_GT
3572	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r_relative:all_GT:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.26310215261702674	Pearson_r_relative	100	all_GT
3573	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r_relative:all_GT:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.19645751257792382	Spearman_r_relative	100	all_GT
3574	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:union:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.10762862399400225	Pearson_r	100	union
3575	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:union:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.25431807860563926	Spearman_r	100	union
3576	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r_relative:union:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.060282967711510156	Pearson_r_relative	100	union
3577	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r_relative:union:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.4110761942135978	Spearman_r_relative	100	union
3578	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:intersection:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.3474102002867753	Pearson_r	100	intersection
3579	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:intersection:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.3779423492786708	Spearman_r	100	intersection
3580	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r_relative:intersection:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.7057505253674013	Pearson_r_relative	100	intersection
3581	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r_relative:intersection:100nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.7389994518254459	Spearman_r_relative	100	intersection
3582	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sum_FP_TPM:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	10640781.69	Sum_FP_TPM	50	
3583	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Percent_FP_TPM:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	67.46557959889961	Percent_FP_TPM	50	
3584	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sensitivity:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.14131394359641097	Sensitivity	50	
3585	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Precision:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.2986228885421613	Precision	50	
3586	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:F1_score:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.19184380549775013	F1_score	50	
3587	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Jaccard_index:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.1060991335157088	Jaccard_index	50	
3588	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:all_GT:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.2107742752413261	Pearson_r	50	all_GT
3589	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:all_GT:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.33809619841587185	Spearman_r	50	all_GT
3590	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:union:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.06054210586298926	Pearson_r	50	union
3591	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:union:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.4076804731591194	Spearman_r	50	union
3592	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:intersection:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.24933363003466708	Pearson_r	50	intersection
3593	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:intersection:50nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.35114457054853626	Spearman_r	50	intersection
3594	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sum_FP_TPM:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	12404027.82	Sum_FP_TPM	25	
3595	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Percent_FP_TPM:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	76.5202861037172	Percent_FP_TPM	25	
3596	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sensitivity:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.11857720085266138	Sensitivity	25	
3597	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Precision:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.23716949314327532	Precision	25	
3598	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:F1_score:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.1581062879808253	F1_score	25	
3599	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Jaccard_index:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.08583898568582517	Jaccard_index	25	
3600	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:all_GT:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.24660690761011414	Pearson_r	25	all_GT
3601	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:all_GT:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.30962321890066313	Spearman_r	25	all_GT
3602	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:union:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.05018327662410614	Pearson_r	25	union
3603	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:union:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.49294332436620214	Spearman_r	25	union
3604	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:intersection:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.3345263723182613	Pearson_r	25	intersection
3605	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:intersection:25nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.35001232772751234	Spearman_r	25	intersection
3606	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sum_FP_TPM:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	13843412.7	Sum_FP_TPM	10	
3607	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Percent_FP_TPM:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	82.62329326602482	Percent_FP_TPM	10	
3608	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Sensitivity:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.0779514386049526	Sensitivity	10	
3609	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Precision:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.14822457226377783	Precision	10	
3610	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:F1_score:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.10217103573615692	F1_score	10	
3611	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Jaccard_index:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.05383574476943895	Jaccard_index	10	
3612	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:all_GT:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.10061325661106989	Pearson_r	10	all_GT
3613	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:all_GT:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.20774744733857417	Spearman_r	10	all_GT
3614	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:union:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.017479786236821313	Pearson_r	10	union
3615	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:union:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	-0.6249273931581641	Spearman_r	10	union
3616	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Pearson_r:intersection:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.23881948872685044	Pearson_r	10	intersection
3617	APAeval:GTEXsim_muscle_R5.all.hg38_v26:APAtrap:Spearman_r:intersection:10nt	GTEXsim_muscle_R5.all.hg38_v26	APAeval	APAtrap	assessment	0	0.3650160716651438	Spearman_r	10	intersection
3618	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sum_FP_TPM:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	8447748.790000001	Sum_FP_TPM	100	
3619	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Percent_FP_TPM:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	54.425475205646876	Percent_FP_TPM	100	
3620	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sensitivity:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.1663655405081304	Sensitivity	100	
3621	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Precision:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.40242110148514854	Precision	100	
3622	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:F1_score:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.23540990282695506	F1_score	100	
3623	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Jaccard_index:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.13340769802805344	Jaccard_index	100	
3624	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:all_GT:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.29931178279860077	Pearson_r	100	all_GT
3625	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:all_GT:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.371790638835072	Spearman_r	100	all_GT
3626	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r_relative:all_GT:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.2631627131582228	Pearson_r_relative	100	all_GT
3627	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r_relative:all_GT:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.1964983332730881	Spearman_r_relative	100	all_GT
3628	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:union:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.10742653170046923	Pearson_r	100	union
3629	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:union:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.2543268326373419	Spearman_r	100	union
3630	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r_relative:union:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.060239873907061266	Pearson_r_relative	100	union
3631	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r_relative:union:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.4110897423051121	Spearman_r_relative	100	union
3632	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:intersection:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3463337272364	Pearson_r	100	intersection
3633	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:intersection:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3776722453261	Spearman_r	100	intersection
3634	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r_relative:intersection:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.7055783193730616	Pearson_r_relative	100	intersection
3635	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r_relative:intersection:100nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.7390195012612389	Spearman_r_relative	100	intersection
3636	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sum_FP_TPM:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	10640781.69	Sum_FP_TPM	50	
3637	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Percent_FP_TPM:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	67.46596714348256	Percent_FP_TPM	50	
3638	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sensitivity:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.14130016051364366	Sensitivity	50	
3639	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Precision:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.2985990977239578	Precision	50	
3640	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:F1_score:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.19182619496409936	F1_score	50	
3641	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Jaccard_index:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.10608836077032466	Jaccard_index	50	
3642	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:all_GT:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.21049979383491918	Pearson_r	50	all_GT
3643	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:all_GT:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3382021637935649	Spearman_r	50	all_GT
3644	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:union:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.060450921912724304	Pearson_r	50	union
3645	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:union:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.40769016179339373	Spearman_r	50	union
3646	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:intersection:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.2485131188283222	Pearson_r	50	intersection
3647	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:intersection:50nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3506450871983102	Spearman_r	50	intersection
3648	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sum_FP_TPM:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	12404027.82	Sum_FP_TPM	25	
3649	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Percent_FP_TPM:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	76.52058269554588	Percent_FP_TPM	25	
3650	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sensitivity:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.11854915685650652	Sensitivity	25	
3651	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Precision:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.23712094695643873	Precision	25	
3652	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:F1_score:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.15807057176493045	F1_score	25	
3653	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Jaccard_index:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.08581793055795474	Jaccard_index	25	
3654	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:all_GT:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.2461920645598836	Pearson_r	25	all_GT
3655	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:all_GT:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.30975600224451777	Spearman_r	25	all_GT
3656	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:union:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.05007819434218682	Pearson_r	25	union
3657	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:union:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	-0.4929441295923649	Spearman_r	25	union
3658	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Pearson_r:intersection:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.3323532078853308	Pearson_r	25	intersection
3659	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Spearman_r:intersection:25nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	0.34930135803957746	Spearman_r	25	intersection
3660	APAeval:GTEXsim_muscle_R5.TE.hg38_v26:APAtrap:Sum_FP_TPM:10nt	GTEXsim_muscle_R5.TE.hg38_v26	APAeval	APAtrap	assessment	0	13843412.7	Sum_FP_TPM	10	
